text,url,element_count,non-utf8_count,word_count,repetitiveness,no_stopwords
"Ein wirklich erstaunliches DingHank Green – Buch & Gewitter
Ein wirklich erstaunliches DingHank Green
*Hierbei handelt es sich um ein unangefragtes Rezensionsexemplar
Wie bei so vielen anderen Bloggern, Booktubern und Influencern könnt ihr heute auch bei mir die Rezension zu Hank Greens Debut-Roman finden. Hank Green sollte jedem ein Begriff sein, der auch John Green kennt und wer John Green nicht kennt: Ein Jugendbuchautor, der mit viel Witz auch schwere Geschichten erzählt. John Greens Bruder Hank hat nun ein Buch geschrieben, dass bereits letzten Herbst in den USA erschienen ist und aufgrund Hanks Popularität einen gewissen Rummel ausgelöst hat. Nun habe ich das Buch gelesen und kann einiges verstehen, anderes wiederum nicht.
April May ist mir ihrem Leben so halb zufrieden, als sie eines Nachts in New York einen gigantischen Roboter entdeckt, den sie als Kunstprojekt interpretiert und zusammen mit ihrem Kumpel Andy mitten in der Nacht ein kleines Video dreht, weil sie keine ignorante New Yorkerin sein will. Am nächsten Morgen ist das Video bereits weltweit bekannt, da nicht nur ein ""Carl"" – so taufte April den Roboter kurzerhand – sonder 64 Carls in allen großen Städten der Welt aufgetaucht sind. Plötzlich findet sich April in Mitten eines giganten Medienrummels wieder, da sie als Erste etwas dazu zu sagen hatte. Und dabei ist die Frage nach dem Warum und Wie der Carls noch gar nicht geklärt.
Das Schlechte zuerst: Mir ist schon lange nicht mehr eine so unsympathische Protagonistin begegnet. April May ist wahnsinnig ignorant, kurzsichtig, selbstbezogen, impulsiv, erfolgsgeil, stur, anmaßend und naiv. Und das macht sie leider auch zur perfekten Protagonistin für dieses Buch.
Mein Leseerlebnis war durchgehend heiß und kalt. Es hat etwas kalt angefangen, da Hank Green nicht mit Informationen spart und den Leser gerne torpediert, mit scheinbar allem, was ihm – oder seiner Protagonistin – so alles durch den Kopf geschossen ist. Mit Voranschreiten des Buches erkennt man dahinter langsam ein System, ein sehr gut funktionierendes zudem. Er schafft es nämlich wunderbar komplexere Sachverhalte in Altagssprache zu übersetzen und so den Einstieg in Sci-Fi zu vereinfachen. Dennoch fand ich den Anfang schwierig, es passierte wenig Spannendes, April war gelangweilt und etwas weltressistend und die Handlung fokussierte für meinen Geschmack zu sehr darauf die Figuren einzuführen. Gleichzeitig hat der Autor April direkt zum Leser sprechen lassen, sie hat auf die Geschehnisse zurück geblickt, während sie davon erzählt hat, hat einige fiese Kommentare zu sich und anderen abgegeben und immer den Hinweis auf ""da steckt mehr dahinter"" gegeben. Es war unterhaltsam, auf eine etwas fiese, abschätzige Art.
Nach ungefähr 60 bis 80 Seiten wurde es langsam spannender, weil endlich der Science Fiction Aspekt dieses Buches ins Rollen kam: Das Warum der Carls. Diese sehr großen, unbeweglichen Roboter wurden im Buch erforscht und das Rätsel-raten und Herausfinden hat mir am meisten Spaß gemacht, weil Aprils nervige Erzählstimme dann für einen Moment in den Hintergrund gerückt ist. Dennoch kam sie oft genug wieder in den Vordergrund um mich zu nerven und ärgern und oft habe ich wegen ihr eine kurze Pause gebraucht. Der Spannungsbogen war teilweise etwas holprig, was auch viel mit Aprils Aufmerksamheit zu tun hatte, weil sie natürlich nicht alle Dinge gleichzeitig machen konnte und manchmal auch zu sehr in bestimmten Mustern festgefahren war.
Carls Anziehungskraft war so stark, dass wir uns ihr einfach ergaben. Ich traf Entscheidungen, ziemlich dumme Entscheidungen, aber so fühlten sie sich in dem Moment für mich nicht an.
April passiert etwas, dem wohl jeder etwas größere ""Influencer"" (um damit mal einen Oberbegriff für jegliche Menschen mit einer großen digitalen Reichweite zu benennen) schon einmal gegenüber stand: Einfluss. Seit dem viralen Video bekommt April May eine Menge Aufmerksamkeit geschenkt und ihr wird auch von allen Seiten geraten, diese zu nutzen. Von der etwas zynischen jungen Frau, die keine Nachrichten schaut und höchstens mal auf Instagram unterwegs ist, wird April zu einer stark vernetzen, Allzeit-twitternden, Geld-scheffelnden Person, die lieber ihren Followern beim wachsen zusieht, als sich um die Menschen zu kümmern, die sie auch schon vorher mochten.
Während die Geschichte um die Carls und Aprils Weg diese zu ergründen erzählt wird, wird ebenfalls der Umgang einer möglichen Alien-Invasion durch die Medien & Menschheit angesprochen. Ich bin stark beeindruckt davon, wie gut Hank Green die aktuelle Lage getroffen hat und wie Vernetzung, Extremismus und Medien allgemein die Wahrnehmung verändern können. Und auch, wie beschränkt wir Menschen immer noch denken. April, die offiziell als Carl-Botschafterin fungiert, bekommt nämlich ein Briefing wie sie sich in der Öffentlichkeit zeigen soll und ihre Bisexualität wird deswegen ganz schnell zur Homosexualität geändert, weil das einfacher zu verstehen ist; nur damit sie später darauf reduziert wird und es ihr in den Hinter beißt. Unsere Wahrnehmung hängt auch immer davon ab, wie wir die Person, die wir damit in Verbindung bringen wahrnehmen und das zeigt dieses Buch.
Bisher habe ich nicht viel zu den Carls geschrieben, aber das will ich auch nicht, weil jedes bisschen Information schon zu viel ist. Es ist eine abgedrehte, krasse und recht witzige Interpretation von Außerirdischem Leben – eher Intelligenz – die durch ihren Überraschungseffekt besticht. Die Referenzen zu Popkultur, einarbeiten alltäglicher Hilfsmittel und Irrwitzigkeit der Carls ist eine Alien-Form die ich gerne öfter lesen möchte. Dabei liegt dem allen eine entscheidende Frage zugrunde: Was ist, wenn das Außerirdische Leben weiter entwickelt ist, als wir?
Sollte man dieses Buch also lesen? Ja. Hank Green hat eine wahnsinnig spannende, realistische und kritische Geschichte rund um unsere aktuelle Gesellschaft gesponnen, die auch für Einsteiger ins Sci-Fi-Genre gut zu lesen ist. Mein größtes Problem war Protagonistin April und ihre diversen Eigenschaften und schlechten Entscheidungen.
übersetzt von: Katarina Ganslandt – Verlag: bold – Seiten: 443 – Format: Hardcover, eBook – Preis: 22,00 (HC); 18,99 (ePub) – Erscheinungstermin: 28. Februar 2019 – Neugierig?
Vielen Dank an den Verlag für die unangefragte Zusendung eines Rezensionsexemplares und der Bücher für den Book Drop.
Ohja, du hast recht: Als Einstieg in Sci-Fi eignet sich das Buch wirklich wunderbar, daran hatte ich noch gar nicht gedacht! Auch den Hinweis, dass sich die Wahrnehmung je nach der Perspektive verändert, die man in dem gesellschaftlichen Rollengeflecht einnimmt, kann man gar nicht oft genug hören. Ich mag deine Rezension super gerne, du darfst die nicht immer so unter Wert verkaufen 😛 Und ich finde es ziemlich cool, dass du bei dem Bookdrop mitgemacht hast – ich wollte kein Buch verteilen, das mich nicht voll und ganz überzeugt hat, aber das Konzept an sich finde ich genial! 🙂
13. März 2019 um 9:10
Ich fand es schon erstaunlich, dass sie mir den Book Drop angeboten haben und mochte die Idee zu sehr, um wegen persönlicher Vorlieben das Buch nicht zu verteilen. Und Danke für dein Lob, diese Rezension ist in einem sehr aufgewühlten Zustand geschrieben worden, weswegen es mich freut, dass man etwas daraus mitnehmen kann.
Eine wirklich tolle Rezension. Ich habe das Buch absolut geliebt. Von der ersten Seite bis zur letzten hat es mich begeistert und das obwohl verhältnismäßig irgendwie kaum was passiert. Es ist ein unglaublich ruhiges Buch und doch absolut spannungsgeladen. Ich konnte es einfach nicht aus der Hand nehmen und finde es großartig, wie Hank Green das Thema Menschlichkeit hier in den Vordergrund gestellt hat und sich dabei an Themen bedient hat, die uns in der heutigen Zeit wohl alle betreffen.
Ich bin ein Fan und freue mich schon sehr auf den zweiten Teil 🙂
Du hast absolut recht, Hank Green hat ein wirklich erstaunliches Buch geschrieben, haha. Ich hoffe sehr, dass die Themen, die er anspricht auch zukünftig verwendet werden, ich finde, dass wir noch eine Menge dazu lernen können. Und nach dem Ende will wohl jeder wissen, was April passiert ist. Vielen Dank für deinen Kommentar, ich habe mich sehr gefreut.
Alles Liebe und hab noch einen tollen Tag!
ich habe jetzt schon so viele positive Stimmen zu dem Buch gehört. Ich muss es einfach haben. Und ich finde es echt witzig, dass es der Bruder von John Green ist. Das Talent liegt scheinbar in der Familie. 🙂 Danke für die tolle Rezension.
Danke für deinen Kommentar, um dieses Buch ist man in den letzten Tagen ja echt nicht drum herum gekommen, was aber teilweise wirklich verdient ist, wie ich finde. Je mehr ich über EweD nachdenke, umso besser finde ich es und hoffe sehr, dass die Green Brüder weiterhin so relevante Bücher schreiben, ohne dabei langweilig zu werden. Das ist ein echtes Talent.
[…] Ein Buch, dass aus dem Februar nicht wegzudenken ist. Das neue dtv-Imprint bold hat keine Kosten und Mühen gescheut, um dieses Buch unter die Leute zu bringen und ich war – völlig unerwartet – eine der Blogger*innen, die sie dabei unterstützen durften. Ich mochte das Buch für seine Themen und Umsetzung, konnte Hauptfigur April May aber gar nicht ausstehen. Mehr dazu in der Rezension. […]",https://buchundgewitter.de/2019/02/28/ein-wirklich-erstaunliches-ding-von-hank-green/,0,0,1457,0.020618556701030927,True
"Veröffentlicht 24. April 2019 24. April 2019 emobicon | Die eMobil Berater!Schreibe einen KommentarVeröffentlicht in Autobauer, CO2 Emissionen, Diesel, Elektroauto Mythen, eMobilität, eMobilität und Umwelt, erneuerbare Energien, News, Photovoltaik, Volkswagen
Nach der umstrittenen Ifo Studie klingt sich nun Volkswagen in die Diskussion und sagt: Wie sauber Elektroautos sind hängt davon ab, was man in die Berechnung der Klimabilanz aufnimmt.
Veröffentlicht 19. März 2019 21. März 2019 emobicon | Die eMobil Berater!1 KommentarVeröffentlicht in Ausblick Elektromobilität, eMobilität, Mobilität, News, Volkswagen
Der Trend zum Elektrofahrzeug ist deutlich. Auch deshalb investiert Volkswagen viele Milliarden in diese Technologie.
Verbrennungsfahrzeuge werden deutlich teurer. Mit Euro 7 sind 3000 Euro mehr Realität. ""Wir müssen einpreisen""
Veröffentlicht 16. März 2019 16. März 2019 emobicon | Die eMobil Berater!1 KommentarVeröffentlicht in Autobauer, News, Volkswagen
Veröffentlicht 28. Februar 2019 28. Februar 2019 emobicon | Die eMobil Berater!6 KommentareVeröffentlicht in Ausblick Elektromobilität, Autobauer, eMobilität, eMobilität und Umwelt, News, Volkswagen
VW will keine Subventionen und fordert Vorfahrt für E-Autos. Man erwartet von der Politik ausserdem mehr Mut. Strategie-Chef Michael Jost, erklärt, was Volkswagen plant.",https://emobicon.de/tag/volkswagen/,0,0,173,0.19883040935672514,True
"function ondatachannel(e)
    {
        if(e)
        {
            scope._data = [URL];
        }
        else
        {
            scope._data = scope._conn.createDataChannel(""data"");
        }

        scope._data.onopen = function()
        {
            if(scope._data)
            {
                if(scope._data.readyState == ""open"")
                {
                    if([URL])
                    {
                        [URL](scope,'open');
                    }
                }
            }
        };
        scope._data.onmessage = function(e)
        {
            if([URL] instanceof ArrayBuffer)
            {
                if([URL])
                {
                    [URL](scope,[URL]);
                }
            }
            else
            {
                if([URL])
                {
                    var char = Number([URL][0]);

                    if(char == [URL])
                    {
                        [URL](scope,[URL]([URL](1,[URL])));
                    }
                    else
                    {
                        [URL](scope,[URL]);
                    }
                }
            }
        }
        
        scope._data.onclose = function(e)
        {
            if([URL])
            {
                [URL](scope,'closed');
            }
        }
        scope._data.onerror = function(e)
        {
            if([URL])
            {
                [URL](e);
            }
        }
    }",https://github.com/AlphaReplica/Connecta/blob/bc0ce3fa1ef5ef07526633da5668dcaff5ef29e0/lib/client/source/connectaPeer.js#L114-L179,0,0,85,0.27710843373493976,True
"Co Pistole Gletcher PM Vollmetall
Startseite  Luftdruckwaffen  Luftpistolen  Gletcher PM Vollmetall CO2 Luftpistole 4,5mm NBB
Gletcher PM Vollmetall CO2 Luftpistole 4,5mm NBB
GLPM
Nur 62,91 EUR
Die Makarov Pistole wurde 1948 als Selbstladepistole für das Kaliber 9 mm Makarov von dem sowjetischen Konstrukteur Nikolai Makarov entwickelt und gemäß der russischen Tradition auch nach ihrem Konstrukteur benannt.
Sie wird seit 1949 mit einem einfachen Feder-Masse-Verschluss produziert und findet seit über 50 Jahren als Dienstwaffe der russischen (früher sowjetischen) Armee und Polizei Verwendung. Ihre Konstruktion basiert auf der WALTHER PPK. Die Hauptproduktionsstelle befindet sich nach wie vor in der russischen Stadt Izhevsk. Die Makarov Pistole ist in vielen unterschiedlichen Ausführungen erhältlich, die in China, der ehemaligen DDR, Bulgarien und Jugoslawien hergestellt wurden bzw. werden.
System: CO2 Non Blow Back (12 g)
Abzug: Double-Action only
Material: Vollmetall",https://www.escgmbh.biz/shop/Co2-Gletcher-PM-Vollmetall.html,0,0,134,0.09848484848484848,True
"function flags(o, pre='', z='') {
  for(var k in o) {
    if(o[k]==null || k==='stdio') continue;
    if([URL](o[k])) z += ` --${pre}${k} ""${o[k].join()}""`;
    else if(typeof o[k]==='object') z = flags(o[k], `${pre}${k}_`, z);
    else if(typeof o[k]==='boolean') z += o[k]? ` --${pre}${k}`:'';
    else z += ` --${pre}${k} ${[URL](o[k])}`;
  }
  return z;
}",https://github.com/nodef/extra-youtubeuploader/blob/c3e3967b99844e472ba850d785b3f572d15b6230/index.js#L9-L18,0,0,46,0.09090909090909091,True
"function readToken(data, offset) {
        var token = '', ch = data[offset];
        while (ch !== 13 && ch !== 10) {
          if (++offset >= [URL]) {
            break;
          }
          token += [URL](ch);
          ch = data[offset];
        }
        return token;
      }",https://github.com/InfinniPlatform/InfinniUI/blob/fb14898a843da70f9117fa197b8aca07c858f49f/extensions/pdfViewer/pdf/build/pdf.worker.js#L4113-L4123,0,0,37,0.05714285714285714,True
"function __deserializeInt32(buffer, start, options) {
	let end = start + 4;
	let dataView = new DataView(buffer);
	let data = dataView.getInt32(start, true);
	return { anchor: end, value:options.use_native_types ? data : [URL](data) };
}",https://github.com/JCloudYu/beson/blob/de9f1f6be59599feb1a5e70085b42b0382600d0b/deserialize.esm.js#L302-L307,0,0,32,0.0,True
"Der letzte Spieltag der Hinrunde der KOL hält nochmal einen richtigen Kracher bereit, denn im Spitzenspiel empfangen die Sarower Traktoristen am Sonnabend um 13.00 Uhr mit dem SV B/W Tutow, die ""Ballermänner"" der Liga.
Das auf dem Traktor Rasen der Tabellendritte den Fünften empfängt hätte vor der Saison wohl keiner geahnt, denn der dritte Platz der Sarower ist für viele eine Überraschung, so wie die Sarower zuletzt aufgetreten sind, kommt Platz drei derzeit aber auch nicht von ""ungefähr"". Die Tutower konnte man auf Grund ihrer starken letzten Saison oben, vielleicht ganz oben erwarten. An sechs der zwölf Spieltage dieser Saison war Tutow, die noch ein Nachholspiel haben und zwei Punkte in der Tabelle hinter Traktor liegen, Tabellenführer der KOL und waren ansonsten immer in den Top 5 platziert.
Mit 52 ""Buden"" hat Tutow mit Reinberg die stärkste Offensive der Liga, mit 45 Toren braucht sich Traktors Offensive aber auch nicht zu verstecken. Zuletzt kam die Sprycha-Truppe aus Tutow aber etwas ins straucheln, drei der letzten vier Spiele verloren sie, nach der bitteren 1:8 Pleite im Heimspiel gegen Reinberg, unterlagen sie letzte Woche im Derby gegen Völschow auf eigenen Platz mit 1:3. Traktor hingegen tankte durch zwei Derbysiege gegen Demmin (2:0) und in Reinberg (3:2) reichlich Selbstvertrauen.
Doch für Sarows Trainer Dwars haben die letzten beiden Resultate beide Teams keinerlei Bedeutung für das jetzige Spitzenspiel, er glaubt die Tutower werden drauf brennen sich zu rehabilitieren, ""sie werden garantiert mit Wut im Bauch hier auflaufen""
In Reinberg fand Traktor in der ersten Hälfte kein Mittel gegen den Angriffswirbel des FSV, hatte Glück nur mit 1:2 hinten zu liegen. ""Wir spielten zu fehlerhaft, verloren den Ball viel zu schnell, kamen nicht in die Zweikämpfe, dass darf uns gegen Tutow nicht passieren"" so Dwars weiter.
In den letzten Spielen konnte Traktor in der zweiten Hälfte stets eine ""Schippe"" draufpacken, von ihren 25 geschossenen Treffern in den letzten sechs Spielen, erzielten sie 14 in den zweiten 45 Minuten, kassierten aber auch nur drei ihrer acht Gegentore hier in der zweiten Hälfte.
Das direkte Duell war in der letzten Spielzeit ein Offensivfeuerwerk und Spektakel, Tutow gewann beide Spiele, in Tutow mit 6:4, in Sarow mit 5:4.
Auf Stürmer Marco Linde müssen die Sarower in jedem Fall gegen Tutow verzichten, nach seiner gelb/roten karte aus dem Reinberg Spiel ist er für die Partie gesperrt, dafür hoffen die Sarower unbedingt auf den Einsatz von Mathis Hahn, der auf Grund einer Verletzung in den letzten drei Spielen zuletzt pausieren musste.
geht es nach dem Willen der Sarower, wird es für Traktor das siebte Spiel in Folge ohne Niederlage. Tutow dürfte etwas dagegen haben, bei zwei solchen auf Offensive ausgerichteten Mannschaften könnte der Zuschauer wieder auf seine Kosten kommen.
B-Jugend: Samstag, 16.11.2019 / 09.00 Uhr
Chemie Neubrandenburg – SG Sarow/Pentz/Demmin
Nach zuletzt drei Niederlagen in Folge, muss die B-Jugend der SG Sarow/Pentz/Demmin am Samstag um 09.00 Uhr auswärts beim Tabellendritten Chemie Neubrandenburg antreten, gespielt wird auf dem Kunstrasenplatz Datzeberg. Chemie hat ihre letzten drei Spiele gewonnen und ist durch den Heimvorteil, den für sie gewohnten Kunstrasen favorisiert für diese Partie. Mit 15 Punkten liegt die SG drei Punkte hinter Chemie auf Platz fünf und wird alles daran setzen die Negativserie zu stoppen.
C-Jugend: Samstag, 16.11.2019 / 09.30 Uhr
Vier ihrer letzten fünf Spiele gewann die C-Jugend der SG Sarow/Pentz, die letzten drei in Serie und die Mannschaft von Trainer Frank-Peter Dwars möchte im Heimspiel gegen Traktor Dargun nun die nächsten drei Punkte einsammeln. Beide Teams sind Tabellennachbarn, die SG ist Sechster mit 15 Punkten, Dargun liegt vier Punkte dahinter. Anfang September trafen beide im Pokal aufeinander, die SG gewann da mit 9:1, allerdings kann die Pokalpartie kein Maßstab für die jetzige Partie sein, die Darguner hatten dort ziemliche Besetzungsprobleme.
D-Jugend: Samstag, 16.11.2019 / 10.30 Uhr
So richtig hat sich die neue D-Jugend der SG Sarow/Pentz in dieser Saison noch nicht gefunden, mit drei Punkten ist die Truppe von Trainer Thomas Wach Tabellenzehnter und damit Vorletzter. Bei den Völschowern, die in dieser Partie klar favorisiert sind, läuft es besser, sie sind hinter Tabellenführer FSV Altentreptow Zweiter. Sieben ihrer acht Spiele gewannen die Völschower, nur dem FSV mussten sie sich geschlagen geben. Dennoch will die SG dieses Spiel mutig angehen und selbst auch Akzente setzen.
E-Jugend: Samstag, 16.11.2019 / 10.00 Uhr / POKAL
Ihre Hinserie hat die E-Jugend der SG Sarow/Pentz bereits beendet und konnte für die Mannschaft von Trainer Jens Löwner nicht besser laufen. Mit sieben Siegen aus sieben Spielen ist die SG Tabellenführer und spielte sich bereits sechs Punkte Vorsprung heraus. Im Pokal muss die SG nun am Sonnabend um 10.00 Uhr in Pentz gegen den FSV Malchin II ran, die sind in der Liga noch ohne Punktgewinn Tabellenletzter. Die Favoritenrolle ist klar gegeben.",https://www.sv-traktorsarow.de/?m=201911,0,0,784,0.028132992327365727,True
"Partidos televisados de Finlandia | Guía TV de Fútbol
Guía de partidos televisados de Finlandia
En este momento, hay 2 partidos televisados en directo de 1 competiciones distintas y 1 canales de TV emitirán cada uno de ellos. El próximo partido del que podrás disfrutar será el Italia - Finlandia que se disputará el próximo sábado, 23 de marzo de 2019 a las 20:45 y que será televisado por Canal por confirmar.",https://www.futbolenlatv.es/equipo/finlandia,0,0,72,0.02857142857142857,True
"Empfindliche Haut bei Kindern und Babys
Empfindliche Haut kommt schon bei den Kleinsten vor. Wir geben dir Tipps, wie du dein Kind bei trockener Haut und Neurodermitis mit optimaler Hautpflege unterstützen kannst.
Empfindliche Haut bei Kindern und Babys kann sich in Form von trockener Haut, Ekzemen oder sogar Neurodermitis äußern. Bei Babys sind die betroffenen Hautstellen oftmals der Gesichts-, Kopf- und Halsbereich sowie die Streckseiten der Arme und Beine. Bei Kleinkindern verlagern sich die Ekzemherde langsam Richtung Ellenbeugen und Kniekehlen. Gesicht und Hals sind ebenfalls häufig betroffen. Hinzu kommen störende Handekzeme.
Was bei trockener Haut und Neurodermitis am meisten belastet, ist der quälende Juckreiz. Instinktiv kratzen oder reiben Babys und Kinder die juckende Haut wund. Das wiederum führt dazu, dass sich Ekzeme und Rötungen verstärken und sich die Haut entzündet (bakterielle Superinfektionen). Das Hautbild verschlechtert sich deutlich. Ein Teufelskreis, der Kinder und Eltern belastet und oft um den Schlaf bringt! Die richtige Reinigung und Pflege der empfindlichen Kinderhaut kann dazu beitragen, den Juckreiz zu lindern und die Haut zu beruhigen.
Reinigung- & Pflegetipps
Heilen kann man Neurodermitis leider nicht. Die Veranlagung zur Neurodermitis ist erblich bedingt. Aber es ist möglich, durch eine Therapie und konsequente Pflege mit den passenden Produkten die Symptome zu lindern und die Lebensqualität zu verbessern. Mit viel Geduld lassen sich die beschwerdefreien Zeiträume verlängern und die Schübe abmildern. Bei sehr trockener, schuppiger und juckender Haut, wie sie bei Kindern mit Neurodermitis typisch ist, empfiehlt sich eine rückfettende, beruhigende Pflege. Sehr gut eignen sich hier beispielsweise Pflegeprodukte mit pflanzlichen Ölen, Dexpanthenol, Zink und Urea. Auch begleitend zu einer Therapie mit Medikamenten ist es ratsam, konsequent auf die Haut Pflegeprodukte aufzutragen, die speziell für die Bedürfnisse empfindlicher, trockener Kinderhaut entwickelt wurden.
Tipps für empfindliche Haut bei Babys und Kindern
Um die Haut möglichst wenig zu reizen und Neurodermitis-Schübe vorzubeugen, gilt es, Triggerfaktoren zu identifizieren (z. B. mit einem Symptom-Tagebuch) und dann möglichst zu meiden:
Keine Kleidung aus Wolle direkt auf der Haut tragen - ideal ist locker sitzende Baumwollkleidung
Nicht zu heiß und ausgedehnt baden/duschen und die Haut nur trocken tupfen, nicht rubbeln
Speziellen Sonnenschutz für empfindliche Kinderhaut verwenden, z. B. die DADO SENS Sonnencreme Kids SPF 30 mit einer reichhaltigen Öl-in-Wasser-Rezeptur
Am besten cremt man die Haut morgens und abends nach einer milden Reinigung sanft ein. Wenn sie sehr trocken, akut gerötet ist oder stark juckt, kann man auch mehrmals täglich eine Creme oder einen Balsam auftragen.
Produkte für empfindliche Baby- & Kinderhaut
Das EXTRODERM Shampoo reinigt und beruhigt trockene, schuppige und empfindliche Kopfhaut besonders sanft, zum Beispiel auch bei Milchschorf. Es kann Juckreiz mildern. Mit milden Tensiden und Salz aus dem Toten Meer ist es für die tägliche Haarwäsche geeignet.
Die EXTRODERM Duschcreme reinigt und beruhigt trockene Haut jeden Alters auf besonders sanfte Weise. Sie unterstützt das Feuchthaltevermögen der Haut und stärkt ihre natürliche Widerstandsfähigkeit. Gerade bei Babys kann die Duschcreme mit einem Omega-Komplex und Panthenol auch als Badezusatz verwendet werden.
Der EXTRODERM Hautbalsam mit einem Omega-Komplex, Jojobaöl und Urea pflegt und beruhigt trockene Haut jeden Alters besonders sanft. Er unterstützt das Feuchthaltevermögen der Haut und stärkt ihre natürliche Widerstandsfähigkeit.
Wie sehen deine Erfahrungen mit empfindlicher Haut bei Babys und Kindern aus? Hast du einen besonderen Tipp für Eltern? Teile ihn gerne mit uns in den Kommentaren!
Die 5 häufigsten Hautprobleme und was dahinter steckt
Makellose Haut? Davon können die meisten nur träumen. Wir verraten dir die fünf häufigsten Hautprobleme und was du dagegen tun kannst!
Viele Kosmetikprodukte tragen den Hinweis ""Dermatologisch getestet"". Was bedeutet das eigentlich und wer testet da was?
Tags: trockene haut , sensible haut , neurodermitis , kinderpflege , empfindliche haut",https://www.dadosens.com/dermacosmetics-blog/empfindliche-haut-bei-kindern-und-babys,0,0,599,0.09380234505862646,True
